word,inaugurals_pretrump,election2016_speeches_trump,"arctan2(inaugurals_pretrump,election2016_speeches_trump)"
dilapidated,1.53955106691e-05,3.74695559858e-05,-0.503626540018
"2,300",1.53955106691e-05,3.74695559858e-05,-0.503626540018
mindset,1.53955106691e-05,3.74695559858e-05,-0.503626540018
ministries,1.53955106691e-05,3.74695559858e-05,-0.503626540018
dinner,1.53955106691e-05,3.74695559858e-05,-0.503626540018
diplomat,1.53955106691e-05,3.74695559858e-05,-0.503626540018
disarray,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mismanage,1.53955106691e-05,3.74695559858e-05,-0.503626540018
"2,900",1.53955106691e-05,3.74695559858e-05,-0.503626540018
apartment,1.53955106691e-05,3.74695559858e-05,-0.503626540018
1st,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mourn,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mourning,1.53955106691e-05,3.74695559858e-05,-0.503626540018
nazism,1.53955106691e-05,3.74695559858e-05,-0.503626540018
naysayer,1.53955106691e-05,3.74695559858e-05,-0.503626540018
dismiss,1.53955106691e-05,3.74695559858e-05,-0.503626540018
destroyer,1.53955106691e-05,3.74695559858e-05,-0.503626540018
2.8,1.53955106691e-05,3.74695559858e-05,-0.503626540018
1991,1.53955106691e-05,3.74695559858e-05,-0.503626540018
we're,1.53955106691e-05,3.74695559858e-05,-0.503626540018
disloyalty,1.53955106691e-05,3.74695559858e-05,-0.503626540018
anthony,3.07910213382e-05,7.49391119715e-05,-0.503626540018
dislike,1.53955106691e-05,3.74695559858e-05,-0.503626540018
detention,1.53955106691e-05,3.74695559858e-05,-0.503626540018
1993,1.53955106691e-05,3.74695559858e-05,-0.503626540018
murdock,1.53955106691e-05,3.74695559858e-05,-0.503626540018
tractor,1.53955106691e-05,3.74695559858e-05,-0.503626540018
togetherness,1.53955106691e-05,3.74695559858e-05,-0.503626540018
disenfranchisement,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mexican,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mugging,1.53955106691e-05,3.74695559858e-05,-0.503626540018
mubarak,1.53955106691e-05,3.74695559858e-05,-0.503626540018
medicaid,3.07910213382e-05,7.49391119715e-05,-0.503626540018
surprise,1.53955106691e-05,3.74695559858e-05,-0.503626540018
tension,1.53955106691e-05,3.74695559858e-05,-0.503626540018
trove,1.53955106691e-05,3.74695559858e-05,-0.503626540018
yai,1.53955106691e-05,3.74695559858e-05,-0.503626540018
ugly,1.53955106691e-05,3.74695559858e-05,-0.503626540018
perpetrate,1.53955106691e-05,3.74695559858e-05,-0.503626540018
permitting,1.53955106691e-05,3.74695559858e-05,-0.503626540018
xenophobic,1.53955106691e-05,3.74695559858e-05,-0.503626540018
elizabeth,1.53955106691e-05,3.74695559858e-05,-0.503626540018
elitism,1.53955106691e-05,3.74695559858e-05,-0.503626540018
pensacola,1.53955106691e-05,3.74695559858e-05,-0.503626540018
embassy,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lavish,1.53955106691e-05,3.74695559858e-05,-0.503626540018
payroll,1.53955106691e-05,3.74695559858e-05,-0.503626540018
paycheck,1.53955106691e-05,3.74695559858e-05,-0.503626540018
113,1.53955106691e-05,3.74695559858e-05,-0.503626540018
systemic,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lawsuit,1.53955106691e-05,3.74695559858e-05,-0.503626540018
warfighting,1.53955106691e-05,3.74695559858e-05,-0.503626540018
patriots,1.53955106691e-05,3.74695559858e-05,-0.503626540018
patrick,1.53955106691e-05,3.74695559858e-05,-0.503626540018
peanut,1.53955106691e-05,3.74695559858e-05,-0.503626540018
swiss,1.53955106691e-05,3.74695559858e-05,-0.503626540018
pessimism,1.53955106691e-05,3.74695559858e-05,-0.503626540018
embodiment,1.53955106691e-05,3.74695559858e-05,-0.503626540018
308,1.53955106691e-05,3.74695559858e-05,-0.503626540018
plummet,1.53955106691e-05,3.74695559858e-05,-0.503626540018
encrusted,1.53955106691e-05,3.74695559858e-05,-0.503626540018
plumber,1.53955106691e-05,3.74695559858e-05,-0.503626540018
plea,1.53955106691e-05,3.74695559858e-05,-0.503626540018
kerry,1.53955106691e-05,3.74695559858e-05,-0.503626540018
"300,000",1.53955106691e-05,3.74695559858e-05,-0.503626540018
unchain,1.53955106691e-05,3.74695559858e-05,-0.503626540018
30%,1.53955106691e-05,3.74695559858e-05,-0.503626540018
years,1.53955106691e-05,3.74695559858e-05,-0.503626540018
athlete,1.53955106691e-05,3.74695559858e-05,-0.503626540018
pipe,1.53955106691e-05,3.74695559858e-05,-0.503626540018
[crosstalk,1.53955106691e-05,3.74695559858e-05,-0.503626540018
phony,1.53955106691e-05,3.74695559858e-05,-0.503626540018
korean,1.53955106691e-05,3.74695559858e-05,-0.503626540018
kris,1.53955106691e-05,3.74695559858e-05,-0.503626540018
philadelphia,3.07910213382e-05,7.49391119715e-05,-0.503626540018
laden,1.53955106691e-05,3.74695559858e-05,-0.503626540018
yard,1.53955106691e-05,3.74695559858e-05,-0.503626540018
egregious,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lucky,3.07910213382e-05,7.49391119715e-05,-0.503626540018
tackle,1.53955106691e-05,3.74695559858e-05,-0.503626540018
276,1.53955106691e-05,3.74695559858e-05,-0.503626540018
liquid,1.53955106691e-05,3.74695559858e-05,-0.503626540018
durden,1.53955106691e-05,3.74695559858e-05,-0.503626540018
overdose,1.53955106691e-05,3.74695559858e-05,-0.503626540018
dump,1.53955106691e-05,3.74695559858e-05,-0.503626540018
datum,3.07910213382e-05,7.49391119715e-05,-0.503626540018
davis,1.53955106691e-05,3.74695559858e-05,-0.503626540018
drown,1.53955106691e-05,3.74695559858e-05,-0.503626540018
daylight,1.53955106691e-05,3.74695559858e-05,-0.503626540018
czech,1.53955106691e-05,3.74695559858e-05,-0.503626540018
tune,1.53955106691e-05,3.74695559858e-05,-0.503626540018
drinking,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lorretta,1.53955106691e-05,3.74695559858e-05,-0.503626540018
ouster,1.53955106691e-05,3.74695559858e-05,-0.503626540018
downturn,1.53955106691e-05,3.74695559858e-05,-0.503626540018
downplay,1.53955106691e-05,3.74695559858e-05,-0.503626540018
douglas,1.53955106691e-05,3.74695559858e-05,-0.503626540018
deception,1.53955106691e-05,3.74695559858e-05,-0.503626540018
orientation,1.53955106691e-05,3.74695559858e-05,-0.503626540018
dea,1.53955106691e-05,3.74695559858e-05,-0.503626540018
e-,1.53955106691e-05,3.74695559858e-05,-0.503626540018
cybersecurity,1.53955106691e-05,3.74695559858e-05,-0.503626540018
overrated,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lease,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lebanon,1.53955106691e-05,3.74695559858e-05,-0.503626540018
critic,1.53955106691e-05,3.74695559858e-05,-0.503626540018
paperwork,1.53955106691e-05,3.74695559858e-05,-0.503626540018
cronyism,1.53955106691e-05,3.74695559858e-05,-0.503626540018
panel,1.53955106691e-05,3.74695559858e-05,-0.503626540018
lesbian,1.53955106691e-05,3.74695559858e-05,-0.503626540018
palm,1.53955106691e-05,3.74695559858e-05,-0.503626540018
tame,1.53955106691e-05,3.74695559858e-05,-0.503626540018
pakistani,1.53955106691e-05,3.74695559858e-05,-0.503626540018
libel,1.53955106691e-05,3.74695559858e-05,-0.503626540018
liberals,1.53955106691e-05,3.74695559858e-05,-0.503626540018
easing,1.53955106691e-05,3.74695559858e-05,-0.503626540018
earthquake,1.53955106691e-05,3.74695559858e-05,-0.503626540018
